MapDate,StateAbbreviation,StatisticFormatID,ValidStart,ValidEnd,D0,D1,D2,D3,D4,None
20110517,Combine,1,2011-05-17,2011-05-23,23.53,19.05,13.38,5.52,1.21,76.47
20110510,Combine,1,2011-05-10,2011-05-16,26.83,20.17,14.23,3.91,1.28,73.17
20110503,Combine,1,2011-05-03,2011-05-09,26.45,18.43,11.51,3.68,0.47,73.55
20110426,Combine,1,2011-04-26,2011-05-02,25.26,17.11,11.92,3.77,0.16,74.74
20110419,Combine,1,2011-04-19,2011-04-25,29.68,18.52,12.93,3.43,0.00,70.32
20110412,Combine,1,2011-04-12,2011-04-18,30.23,20.63,12.44,2.58,0.00,69.77
20110405,Combine,1,2011-04-05,2011-04-11,30.21,21.23,12.71,2.04,0.00,69.79
20110329,Combine,1,2011-03-29,2011-04-04,29.67,19.58,12.45,1.32,0.00,70.33
20110322,Combine,1,2011-03-22,2011-03-28,29.69,17.16,10.45,0.73,0.00,70.31
20110315,Combine,1,2011-03-15,2011-03-21,28.66,16.64,7.94,0.16,0.00,71.34
20110308,Combine,1,2011-03-08,2011-03-14,32.22,17.61,7.13,0.00,0.00,67.78
20110301,Combine,1,2011-03-01,2011-03-07,32.21,16.62,6.26,0.00,0.00,67.79
20110222,Combine,1,2011-02-22,2011-02-28,33.52,17.97,3.36,0.00,0.00,66.48
20110215,Combine,1,2011-02-15,2011-02-21,33.70,17.67,2.31,0.00,0.00,66.30
20110208,Combine,1,2011-02-08,2011-02-14,33.70,17.41,2.46,0.00,0.00,66.30
20110201,Combine,1,2011-02-01,2011-02-07,33.78,17.40,2.45,0.17,0.00,66.22
20110125,Combine,1,2011-01-25,2011-01-31,33.78,17.11,2.45,0.17,0.00,66.22
20110118,Combine,1,2011-01-18,2011-01-24,33.78,17.11,2.45,0.17,0.00,66.22
20110111,Combine,1,2011-01-11,2011-01-17,30.82,16.04,2.13,0.17,0.00,69.18
20110104,Combine,1,2011-01-04,2011-01-10,30.82,11.83,2.17,0.17,0.00,69.18
20101228,Combine,1,2010-12-28,2011-01-03,30.88,16.28,2.14,0.17,0.00,69.12
20101221,Combine,1,2010-12-21,2010-12-27,29.38,14.17,1.97,0.17,0.00,70.62
20101214,Combine,1,2010-12-14,2010-12-20,27.72,12.64,1.80,0.17,0.00,72.28
20101207,Combine,1,2010-12-07,2010-12-13,27.68,9.01,1.63,0.20,0.00,72.32
20101130,Combine,1,2010-11-30,2010-12-06,25.53,8.85,1.63,0.20,0.00,74.47
20101123,Combine,1,2010-11-23,2010-11-29,27.26,9.60,0.83,0.43,0.00,72.74
20101116,Combine,1,2010-11-16,2010-11-22,28.08,9.60,0.83,0.43,0.00,71.92
20101109,Combine,1,2010-11-09,2010-11-15,27.33,9.50,0.83,0.43,0.00,72.67
20101102,Combine,1,2010-11-02,2010-11-08,24.61,6.67,0.63,0.25,0.00,75.39
20101026,Combine,1,2010-10-26,2010-11-01,21.98,5.85,0.39,0.18,0.00,78.02
20101019,Combine,1,2010-10-19,2010-10-25,26.30,5.93,0.39,0.18,0.00,73.70
20101012,Combine,1,2010-10-12,2010-10-18,24.56,3.32,0.29,0.00,0.00,75.44
20101005,Combine,1,2010-10-05,2010-10-11,20.93,2.77,0.29,0.00,0.00,79.07
20100928,Combine,1,2010-09-28,2010-10-04,20.94,2.38,0.29,0.00,0.00,79.06
20100921,Combine,1,2010-09-21,2010-09-27,16.72,1.15,0.27,0.00,0.00,83.28
20100914,Combine,1,2010-09-14,2010-09-20,13.64,1.92,0.27,0.00,0.00,86.36
20100907,Combine,1,2010-09-07,2010-09-13,13.72,4.84,0.35,0.00,0.00,86.28
20100831,Combine,1,2010-08-31,2010-09-06,14.59,4.88,0.00,0.00,0.00,85.41
20100824,Combine,1,2010-08-24,2010-08-30,11.94,4.27,0.00,0.00,0.00,88.06
20100817,Combine,1,2010-08-17,2010-08-23,11.70,1.18,0.00,0.00,0.00,88.30
20100810,Combine,1,2010-08-10,2010-08-16,7.81,1.12,0.11,0.00,0.00,92.19
20100803,Combine,1,2010-08-03,2010-08-09,7.46,1.12,0.11,0.00,0.00,92.54
20100727,Combine,1,2010-07-27,2010-08-02,7.93,1.11,0.00,0.00,0.00,92.07
20100720,Combine,1,2010-07-20,2010-07-26,9.83,1.15,0.23,0.00,0.00,90.17
20100713,Combine,1,2010-07-13,2010-07-19,8.90,1.03,0.00,0.00,0.00,91.10
20100706,Combine,1,2010-07-06,2010-07-12,8.90,1.03,0.00,0.00,0.00,91.10
20100629,Combine,1,2010-06-29,2010-07-05,11.92,1.85,0.00,0.00,0.00,88.08
20100622,Combine,1,2010-06-22,2010-06-28,14.67,2.91,0.00,0.00,0.00,85.33
20100615,Combine,1,2010-06-15,2010-06-21,14.96,5.66,0.59,0.00,0.00,85.04
20100608,Combine,1,2010-06-08,2010-06-14,16.10,5.79,0.59,0.00,0.00,83.90
20100601,Combine,1,2010-06-01,2010-06-07,19.89,6.75,1.11,0.00,0.00,80.11
20100525,Combine,1,2010-05-25,2010-05-31,20.92,8.12,1.11,0.00,0.00,79.08
20100518,Combine,1,2010-05-18,2010-05-24,25.43,11.11,1.57,0.00,0.00,74.57
20100511,Combine,1,2010-05-11,2010-05-17,26.01,11.67,1.68,0.00,0.00,73.99
20100504,Combine,1,2010-05-04,2010-05-10,28.50,12.48,1.68,0.00,0.00,71.50
20100427,Combine,1,2010-04-27,2010-05-03,32.16,12.48,1.68,0.00,0.00,67.84
20100420,Combine,1,2010-04-20,2010-04-26,31.27,12.84,1.68,0.00,0.00,68.73
20100413,Combine,1,2010-04-13,2010-04-19,34.93,13.37,1.25,0.00,0.00,65.07
20100406,Combine,1,2010-04-06,2010-04-12,26.97,13.78,1.25,0.00,0.00,73.03
20100330,Combine,1,2010-03-30,2010-04-05,26.97,13.81,1.25,0.00,0.00,73.03
20100323,Combine,1,2010-03-23,2010-03-29,29.27,13.90,1.47,0.00,0.00,70.73
20100316,Combine,1,2010-03-16,2010-03-22,29.31,13.04,1.47,0.00,0.00,70.69
20100309,Combine,1,2010-03-09,2010-03-15,30.51,11.84,2.02,0.00,0.00,69.49
20100302,Combine,1,2010-03-02,2010-03-08,29.49,8.63,0.71,0.00,0.00,70.51
20100223,Combine,1,2010-02-23,2010-03-01,29.49,8.68,0.84,0.00,0.00,70.51
20100216,Combine,1,2010-02-16,2010-02-22,30.56,8.27,0.44,0.00,0.00,69.44
20100209,Combine,1,2010-02-09,2010-02-15,26.44,6.06,0.44,0.00,0.00,73.56
20100202,Combine,1,2010-02-02,2010-02-08,23.41,4.99,0.44,0.00,0.00,76.59
20100126,Combine,1,2010-01-26,2010-02-01,22.45,4.84,0.52,0.00,0.00,77.55
20100119,Combine,1,2010-01-19,2010-01-25,22.56,5.48,0.57,0.00,0.00,77.44
20100112,Combine,1,2010-01-12,2010-01-18,22.99,5.31,0.68,0.00,0.00,77.01
20100105,Combine,1,2010-01-05,2010-01-11,20.80,4.44,0.64,0.00,0.00,79.20
20091229,Combine,1,2009-12-29,2010-01-04,21.34,2.36,0.64,0.00,0.00,78.66
20091222,Combine,1,2009-12-22,2009-12-28,18.88,2.36,0.64,0.00,0.00,81.12
20091215,Combine,1,2009-12-15,2009-12-21,18.88,2.36,0.64,0.00,0.00,81.12
20091208,Combine,1,2009-12-08,2009-12-14,17.48,2.36,0.64,0.00,0.00,82.52
20091201,Combine,1,2009-12-01,2009-12-07,14.32,2.36,0.64,0.00,0.00,85.68
20091124,Combine,1,2009-11-24,2009-11-30,14.24,2.36,0.64,0.00,0.00,85.76
20091117,Combine,1,2009-11-17,2009-11-23,9.67,2.30,0.64,0.00,0.00,90.33
20091110,Combine,1,2009-11-10,2009-11-16,11.63,2.30,0.64,0.00,0.00,88.37
20091103,Combine,1,2009-11-03,2009-11-09,12.17,2.31,0.64,0.00,0.00,87.83
20091027,Combine,1,2009-10-27,2009-11-02,14.62,2.31,0.64,0.00,0.00,85.38
20091020,Combine,1,2009-10-20,2009-10-26,19.29,2.31,0.82,0.00,0.00,80.71
20091013,Combine,1,2009-10-13,2009-10-19,23.54,3.85,0.97,0.00,0.00,76.46
20091006,Combine,1,2009-10-06,2009-10-12,24.07,3.43,0.79,0.00,0.00,75.93
20090929,Combine,1,2009-09-29,2009-10-05,25.64,3.44,0.79,0.00,0.00,74.36
20090922,Combine,1,2009-09-22,2009-09-28,13.05,3.26,0.79,0.00,0.00,86.95
20090915,Combine,1,2009-09-15,2009-09-21,14.68,3.18,1.14,0.00,0.00,85.32
20090908,Combine,1,2009-09-08,2009-09-14,16.41,3.30,1.05,0.00,0.00,83.59
20090901,Combine,1,2009-09-01,2009-09-07,13.96,3.26,1.52,0.00,0.00,86.04
20090825,Combine,1,2009-08-25,2009-08-31,13.31,3.79,1.52,0.00,0.00,86.69
20090818,Combine,1,2009-08-18,2009-08-24,12.31,3.71,1.28,0.00,0.00,87.69
20090811,Combine,1,2009-08-11,2009-08-17,20.75,4.51,1.08,0.00,0.00,79.25
20090804,Combine,1,2009-08-04,2009-08-10,20.18,5.14,1.26,0.00,0.00,79.82
20090728,Combine,1,2009-07-28,2009-08-03,22.09,6.19,1.22,0.00,0.00,77.91
20090721,Combine,1,2009-07-21,2009-07-27,26.21,6.58,0.73,0.00,0.00,73.79
20090714,Combine,1,2009-07-14,2009-07-20,26.79,8.00,0.55,0.00,0.00,73.21
20090707,Combine,1,2009-07-07,2009-07-13,23.71,6.14,0.45,0.00,0.00,76.29
20090630,Combine,1,2009-06-30,2009-07-06,23.18,5.14,0.37,0.00,0.00,76.82
20090623,Combine,1,2009-06-23,2009-06-29,22.96,3.50,0.09,0.00,0.00,77.04
20090616,Combine,1,2009-06-16,2009-06-22,26.46,3.25,0.09,0.00,0.00,73.54
20090609,Combine,1,2009-06-09,2009-06-15,25.20,3.25,0.00,0.00,0.00,74.80
20090602,Combine,1,2009-06-02,2009-06-08,29.34,3.08,0.00,0.00,0.00,70.66
20090526,Combine,1,2009-05-26,2009-06-01,16.53,3.06,0.00,0.00,0.00,83.47
20090519,Combine,1,2009-05-19,2009-05-25,20.44,3.64,0.00,0.00,0.00,79.56
20090512,Combine,1,2009-05-12,2009-05-18,18.32,4.04,0.09,0.00,0.00,81.68
20090505,Combine,1,2009-05-05,2009-05-11,22.02,4.34,0.14,0.00,0.00,77.98
20090428,Combine,1,2009-04-28,2009-05-04,31.76,7.20,0.64,0.00,0.00,68.24
20090421,Combine,1,2009-04-21,2009-04-27,30.20,7.55,0.74,0.00,0.00,69.80
20090414,Combine,1,2009-04-14,2009-04-20,37.81,9.86,1.03,0.00,0.00,62.19
20090407,Combine,1,2009-04-07,2009-04-13,37.92,10.27,1.74,0.00,0.00,62.08
20090331,Combine,1,2009-03-31,2009-04-06,42.09,12.86,2.51,0.00,0.00,57.91
20090324,Combine,1,2009-03-24,2009-03-30,44.79,14.36,2.68,0.00,0.00,55.21
20090317,Combine,1,2009-03-17,2009-03-23,42.00,13.66,1.75,0.00,0.00,58.00
20090310,Combine,1,2009-03-10,2009-03-16,41.50,13.30,1.46,0.00,0.00,58.50
20090303,Combine,1,2009-03-03,2009-03-09,39.94,15.64,1.27,0.00,0.00,60.06
20090224,Combine,1,2009-02-24,2009-03-02,34.93,14.38,1.02,0.00,0.00,65.07
20090217,Combine,1,2009-02-17,2009-02-23,34.31,10.11,1.02,0.00,0.00,65.69
20090210,Combine,1,2009-02-10,2009-02-16,34.54,10.43,1.53,0.00,0.00,65.46
20090203,Combine,1,2009-02-03,2009-02-09,31.57,10.60,1.84,0.00,0.00,68.43
20090127,Combine,1,2009-01-27,2009-02-02,31.07,9.68,1.03,0.00,0.00,68.93
20090120,Combine,1,2009-01-20,2009-01-26,28.28,8.74,0.38,0.00,0.00,71.72
20090113,Combine,1,2009-01-13,2009-01-19,29.91,9.17,0.38,0.00,0.00,70.09
20090106,Combine,1,2009-01-06,2009-01-12,36.05,8.16,0.29,0.00,0.00,63.95
20081230,Combine,1,2008-12-30,2009-01-05,36.45,8.16,0.29,0.00,0.00,63.55
20081223,Combine,1,2008-12-23,2008-12-29,41.85,10.74,0.37,0.00,0.00,58.15
20081216,Combine,1,2008-12-16,2008-12-22,39.86,11.01,0.37,0.00,0.00,60.14
20081209,Combine,1,2008-12-09,2008-12-15,35.52,10.84,0.37,0.00,0.00,64.48
20081202,Combine,1,2008-12-02,2008-12-08,36.27,9.57,0.00,0.00,0.00,63.73
20081125,Combine,1,2008-11-25,2008-12-01,31.77,9.07,0.00,0.00,0.00,68.23
20081118,Combine,1,2008-11-18,2008-11-24,30.57,8.99,0.00,0.00,0.00,69.43
20081111,Combine,1,2008-11-11,2008-11-17,28.73,7.82,0.18,0.00,0.00,71.27
20081104,Combine,1,2008-11-04,2008-11-10,32.13,8.72,0.18,0.00,0.00,67.87
20081028,Combine,1,2008-10-28,2008-11-03,29.60,8.29,0.18,0.00,0.00,70.40
20081021,Combine,1,2008-10-21,2008-10-27,29.20,8.33,0.19,0.00,0.00,70.80
20081014,Combine,1,2008-10-14,2008-10-20,26.44,5.83,0.19,0.00,0.00,73.56
20081007,Combine,1,2008-10-07,2008-10-13,31.84,8.07,1.49,0.18,0.00,68.16
20080930,Combine,1,2008-09-30,2008-10-06,31.96,8.70,1.49,0.18,0.00,68.04
20080923,Combine,1,2008-09-23,2008-09-29,31.14,8.82,1.52,0.18,0.00,68.86
20080916,Combine,1,2008-09-16,2008-09-22,40.63,9.85,1.27,0.18,0.00,59.37
20080909,Combine,1,2008-09-09,2008-09-15,43.11,10.97,1.56,0.18,0.00,56.89
20080902,Combine,1,2008-09-02,2008-09-08,45.29,11.53,2.25,0.31,0.00,54.71
20080826,Combine,1,2008-08-26,2008-09-01,46.60,10.85,2.25,0.31,0.00,53.40
20080819,Combine,1,2008-08-19,2008-08-25,43.12,10.29,2.25,0.35,0.00,56.88
20080812,Combine,1,2008-08-12,2008-08-18,44.05,13.54,3.84,1.30,0.00,55.95
20080805,Combine,1,2008-08-05,2008-08-11,46.71,15.37,4.53,1.79,0.28,53.29
20080729,Combine,1,2008-07-29,2008-08-04,42.97,14.65,4.14,1.79,0.28,57.03
20080722,Combine,1,2008-07-22,2008-07-28,43.97,13.79,3.18,1.27,0.28,56.03
20080715,Combine,1,2008-07-15,2008-07-21,30.31,12.15,2.92,1.26,0.55,69.69
20080708,Combine,1,2008-07-08,2008-07-14,28.00,10.36,2.56,1.37,0.69,72.00
20080701,Combine,1,2008-07-01,2008-07-07,25.55,10.79,2.56,1.37,0.50,74.45
20080624,Combine,1,2008-06-24,2008-06-30,26.05,10.54,2.55,1.37,0.50,73.95
20080617,Combine,1,2008-06-17,2008-06-23,26.70,10.41,2.55,1.37,0.50,73.30
20080610,Combine,1,2008-06-10,2008-06-16,26.26,8.90,2.53,0.93,0.00,73.74
20080603,Combine,1,2008-06-03,2008-06-09,26.95,11.03,2.35,0.78,0.00,73.05
20080527,Combine,1,2008-05-27,2008-06-02,24.50,10.00,2.51,0.78,0.00,75.50
20080520,Combine,1,2008-05-20,2008-05-26,34.73,18.20,5.23,0.61,0.00,65.27
20080513,Combine,1,2008-05-13,2008-05-19,34.34,18.17,4.09,0.00,0.00,65.66
20080506,Combine,1,2008-05-06,2008-05-12,35.36,19.28,4.22,0.16,0.00,64.64
20080429,Combine,1,2008-04-29,2008-05-05,36.10,22.28,6.78,0.16,0.00,63.90
20080422,Combine,1,2008-04-22,2008-04-28,36.14,21.79,6.13,0.16,0.00,63.86
20080415,Combine,1,2008-04-15,2008-04-21,36.53,21.85,6.25,0.16,0.00,63.47
20080408,Combine,1,2008-04-08,2008-04-14,37.66,22.81,4.46,0.16,0.00,62.34
20080401,Combine,1,2008-04-01,2008-04-07,39.38,21.63,5.10,0.16,0.00,60.62
20080325,Combine,1,2008-03-25,2008-03-31,41.47,23.06,8.19,0.16,0.00,58.53
20080318,Combine,1,2008-03-18,2008-03-24,39.92,21.85,7.02,0.16,0.00,60.08
20080311,Combine,1,2008-03-11,2008-03-17,40.67,21.61,7.02,0.16,0.00,59.33
20080304,Combine,1,2008-03-04,2008-03-10,40.67,20.45,7.02,0.16,0.00,59.33
20080226,Combine,1,2008-02-26,2008-03-03,41.15,20.55,7.12,0.16,0.00,58.85
20080219,Combine,1,2008-02-19,2008-02-25,41.65,20.38,7.23,0.16,0.00,58.35
20080212,Combine,1,2008-02-12,2008-02-18,44.97,20.84,7.26,0.16,0.00,55.03
20080205,Combine,1,2008-02-05,2008-02-11,45.86,24.49,9.20,0.16,0.00,54.14
20080129,Combine,1,2008-01-29,2008-02-04,48.21,24.49,9.23,0.16,0.00,51.79
20080122,Combine,1,2008-01-22,2008-01-28,47.00,24.49,9.23,0.16,0.00,53.00
20080115,Combine,1,2008-01-15,2008-01-21,48.86,26.95,12.45,0.16,0.00,51.14
20080108,Combine,1,2008-01-08,2008-01-14,47.75,28.34,11.65,0.16,0.00,52.25
20080101,Combine,1,2008-01-01,2008-01-07,47.44,26.74,11.32,0.16,0.00,52.56
20071225,Combine,1,2007-12-25,2007-12-31,47.44,26.65,11.32,0.16,0.00,52.56
20071218,Combine,1,2007-12-18,2007-12-24,47.44,26.65,11.40,0.16,0.00,52.56
20071211,Combine,1,2007-12-11,2007-12-17,48.69,27.39,10.99,0.16,0.00,51.31
20071204,Combine,1,2007-12-04,2007-12-10,52.42,28.92,10.99,0.16,0.00,47.58
20071127,Combine,1,2007-11-27,2007-12-03,49.84,28.81,14.76,0.16,0.00,50.16
20071120,Combine,1,2007-11-20,2007-11-26,49.83,29.02,13.94,0.16,0.00,50.17
20071113,Combine,1,2007-11-13,2007-11-19,49.11,28.71,14.85,0.16,0.00,50.89
20071106,Combine,1,2007-11-06,2007-11-12,46.97,29.44,16.31,3.04,0.00,53.03
20071030,Combine,1,2007-10-30,2007-11-05,44.29,27.81,16.31,3.09,0.00,55.71
20071023,Combine,1,2007-10-23,2007-10-29,47.92,28.61,16.31,3.09,0.00,52.08
20071016,Combine,1,2007-10-16,2007-10-22,50.68,34.42,20.68,5.54,0.00,49.32
20071009,Combine,1,2007-10-09,2007-10-15,51.37,34.65,21.38,5.54,0.00,48.63
20071002,Combine,1,2007-10-02,2007-10-08,51.81,36.09,22.04,5.54,0.00,48.19
20070925,Combine,1,2007-09-25,2007-10-01,53.39,36.28,22.88,5.54,0.00,46.61
20070918,Combine,1,2007-09-18,2007-09-24,54.90,36.88,22.89,6.42,0.00,45.10
20070911,Combine,1,2007-09-11,2007-09-17,54.36,36.03,22.60,5.60,0.00,45.64
20070904,Combine,1,2007-09-04,2007-09-10,56.42,37.89,23.09,5.60,0.00,43.58
20070828,Combine,1,2007-08-28,2007-09-03,56.20,37.90,23.23,5.81,0.00,43.80
20070821,Combine,1,2007-08-21,2007-08-27,61.90,41.54,24.02,5.76,0.00,38.10
20070814,Combine,1,2007-08-14,2007-08-20,59.02,34.91,22.88,3.83,0.00,40.98
20070807,Combine,1,2007-08-07,2007-08-13,58.55,32.41,22.13,2.93,0.00,41.45
20070731,Combine,1,2007-07-31,2007-08-06,52.61,30.37,15.37,0.18,0.00,47.39
20070724,Combine,1,2007-07-24,2007-07-30,50.17,24.74,7.60,0.18,0.00,49.83
20070717,Combine,1,2007-07-17,2007-07-23,40.90,21.97,2.36,0.18,0.00,59.10
20070710,Combine,1,2007-07-10,2007-07-16,38.31,17.66,1.97,0.00,0.00,61.69
20070703,Combine,1,2007-07-03,2007-07-09,26.21,7.99,1.48,0.00,0.00,73.79
20070626,Combine,1,2007-06-26,2007-07-02,26.83,7.18,1.27,0.00,0.00,73.17
20070619,Combine,1,2007-06-19,2007-06-25,28.25,7.33,1.27,0.00,0.00,71.75
20070612,Combine,1,2007-06-12,2007-06-18,27.38,6.83,1.26,0.00,0.00,72.62
20070605,Combine,1,2007-06-05,2007-06-11,26.91,7.89,1.26,0.00,0.00,73.09
20070529,Combine,1,2007-05-29,2007-06-04,27.89,8.84,1.26,0.00,0.00,72.11
20070522,Combine,1,2007-05-22,2007-05-28,27.60,11.10,1.24,0.00,0.00,72.40
20070515,Combine,1,2007-05-15,2007-05-21,27.80,11.64,1.75,0.00,0.00,72.20
20070508,Combine,1,2007-05-08,2007-05-14,27.75,11.82,1.65,0.00,0.00,72.25
20070501,Combine,1,2007-05-01,2007-05-07,33.04,13.53,2.63,0.73,0.00,66.96
20070424,Combine,1,2007-04-24,2007-04-30,34.45,13.99,2.72,0.84,0.00,65.55
20070417,Combine,1,2007-04-17,2007-04-23,38.09,17.15,4.10,0.94,0.00,61.91
20070410,Combine,1,2007-04-10,2007-04-16,35.32,14.80,3.95,0.94,0.00,64.68
20070403,Combine,1,2007-04-03,2007-04-09,32.85,15.37,4.06,0.94,0.00,67.15
20070327,Combine,1,2007-03-27,2007-04-02,41.34,20.18,8.25,1.64,0.00,58.66
20070320,Combine,1,2007-03-20,2007-03-26,38.72,18.75,8.91,1.64,0.00,61.28
20070313,Combine,1,2007-03-13,2007-03-19,36.26,18.87,9.02,1.93,0.00,63.74
20070306,Combine,1,2007-03-06,2007-03-12,34.27,19.68,9.43,1.93,0.00,65.73
20070227,Combine,1,2007-02-27,2007-03-05,35.56,20.09,10.39,2.25,0.00,64.44
20070220,Combine,1,2007-02-20,2007-02-26,40.53,24.48,13.59,3.79,0.00,59.47
20070213,Combine,1,2007-02-13,2007-02-19,40.53,24.48,13.91,4.09,0.00,59.47
20070206,Combine,1,2007-02-06,2007-02-12,44.36,24.54,13.94,4.08,0.00,55.64
20070130,Combine,1,2007-01-30,2007-02-05,44.18,24.54,13.94,4.08,0.00,55.82
20070123,Combine,1,2007-01-23,2007-01-29,43.67,24.46,12.91,4.06,0.00,56.33
20070116,Combine,1,2007-01-16,2007-01-22,47.17,25.89,13.35,5.50,0.00,52.83
20070109,Combine,1,2007-01-09,2007-01-15,50.86,27.31,13.65,5.75,0.00,49.14
20070102,Combine,1,2007-01-02,2007-01-08,50.84,26.89,12.93,5.68,0.00,49.16
20061226,Combine,1,2006-12-26,2007-01-01,59.14,29.14,13.75,5.41,0.52,40.86
20061219,Combine,1,2006-12-19,2006-12-25,63.32,32.08,16.06,6.70,1.00,36.68
20061212,Combine,1,2006-12-12,2006-12-18,62.99,33.16,16.61,6.70,1.00,37.01
20061205,Combine,1,2006-12-05,2006-12-11,63.95,32.59,15.06,6.26,0.63,36.05
20061128,Combine,1,2006-11-28,2006-12-04,66.00,37.87,18.05,6.72,0.93,34.00
20061121,Combine,1,2006-11-21,2006-11-27,65.77,37.75,18.00,6.43,0.61,34.23
20061114,Combine,1,2006-11-14,2006-11-20,67.26,39.27,19.36,5.71,0.00,32.74
20061107,Combine,1,2006-11-07,2006-11-13,64.81,39.27,19.36,5.24,0.00,35.19
20061031,Combine,1,2006-10-31,2006-11-06,74.05,45.62,24.29,5.34,0.00,25.95
20061024,Combine,1,2006-10-24,2006-10-30,78.05,48.17,27.06,5.60,0.00,21.95
20061017,Combine,1,2006-10-17,2006-10-23,81.97,50.94,26.39,6.43,0.25,18.03
20061010,Combine,1,2006-10-10,2006-10-16,82.07,52.02,26.58,6.71,0.25,17.93
20061003,Combine,1,2006-10-03,2006-10-09,85.03,53.26,25.36,6.31,0.00,14.97
20060926,Combine,1,2006-09-26,2006-10-02,85.35,52.53,25.34,6.46,0.00,14.65
20060919,Combine,1,2006-09-19,2006-09-25,86.99,58.80,25.66,9.62,0.46,13.01
20060912,Combine,1,2006-09-12,2006-09-18,85.22,59.03,26.83,12.21,1.03,14.78
20060905,Combine,1,2006-09-05,2006-09-11,86.19,59.74,28.94,11.78,0.00,13.81
20060829,Combine,1,2006-08-29,2006-09-04,84.52,60.87,30.49,12.09,1.19,15.48
20060822,Combine,1,2006-08-22,2006-08-28,82.80,64.90,36.40,14.59,2.69,17.20
20060815,Combine,1,2006-08-15,2006-08-21,82.88,67.99,37.68,15.33,3.54,17.12
20060808,Combine,1,2006-08-08,2006-08-14,83.15,64.76,40.15,15.25,3.58,16.85
20060801,Combine,1,2006-08-01,2006-08-07,77.02,58.94,35.03,14.55,2.00,22.98
20060725,Combine,1,2006-07-25,2006-07-31,75.22,57.87,28.58,11.84,1.75,24.78
20060718,Combine,1,2006-07-18,2006-07-24,71.54,54.74,25.42,5.83,1.27,28.46
20060711,Combine,1,2006-07-11,2006-07-17,70.26,41.83,15.95,2.82,0.48,29.74
20060704,Combine,1,2006-07-04,2006-07-10,59.03,41.29,22.84,5.75,0.00,40.97
20060627,Combine,1,2006-06-27,2006-07-03,58.26,40.33,22.20,7.42,0.00,41.74
20060620,Combine,1,2006-06-20,2006-06-26,59.34,35.76,23.41,8.24,0.00,40.66
20060613,Combine,1,2006-06-13,2006-06-19,57.15,36.30,23.30,9.04,0.00,42.85
20060606,Combine,1,2006-06-06,2006-06-12,50.89,35.19,21.02,4.29,0.00,49.11
20060530,Combine,1,2006-05-30,2006-06-05,52.61,33.73,16.05,2.80,0.00,47.39
20060523,Combine,1,2006-05-23,2006-05-29,49.15,31.64,13.09,2.42,0.00,50.85
20060516,Combine,1,2006-05-16,2006-05-22,46.81,29.42,10.60,1.81,0.00,53.19
20060509,Combine,1,2006-05-09,2006-05-15,47.23,29.96,9.23,1.82,0.00,52.77
20060502,Combine,1,2006-05-02,2006-05-08,51.26,31.47,14.21,2.65,0.00,48.74
20060425,Combine,1,2006-04-25,2006-05-01,52.90,35.99,15.53,5.88,0.00,47.10
20060418,Combine,1,2006-04-18,2006-04-24,54.06,34.83,13.48,2.11,0.00,45.94
20060411,Combine,1,2006-04-11,2006-04-17,52.95,35.02,11.46,1.18,0.00,47.05
20060404,Combine,1,2006-04-04,2006-04-10,54.81,36.79,10.06,1.28,0.00,45.19
20060328,Combine,1,2006-03-28,2006-04-03,56.49,37.65,12.43,1.28,0.00,43.51
20060321,Combine,1,2006-03-21,2006-03-27,56.84,36.99,12.43,1.28,0.00,43.16
20060314,Combine,1,2006-03-14,2006-03-20,56.27,38.64,15.50,5.83,0.58,43.73
20060307,Combine,1,2006-03-07,2006-03-13,60.45,38.82,16.16,5.38,1.57,39.55
20060228,Combine,1,2006-02-28,2006-03-06,60.26,34.87,14.45,5.38,1.57,39.74
20060221,Combine,1,2006-02-21,2006-02-27,55.74,31.53,11.45,5.38,0.57,44.26
20060214,Combine,1,2006-02-14,2006-02-20,55.21,29.69,11.34,5.13,0.46,44.79
20060207,Combine,1,2006-02-07,2006-02-13,53.09,28.55,10.90,4.57,0.36,46.91
20060131,Combine,1,2006-01-31,2006-02-06,52.85,28.28,9.22,2.91,0.32,47.15
20060124,Combine,1,2006-01-24,2006-01-30,49.42,26.79,9.46,3.69,0.48,50.58
20060117,Combine,1,2006-01-17,2006-01-23,51.18,25.65,6.82,3.05,0.48,48.82
20060110,Combine,1,2006-01-10,2006-01-16,53.80,22.30,6.83,2.76,0.48,46.20
20060103,Combine,1,2006-01-03,2006-01-09,54.78,25.16,6.35,2.09,0.48,45.22
20051227,Combine,1,2005-12-27,2006-01-02,55.19,29.78,7.32,2.35,0.48,44.81
20051220,Combine,1,2005-12-20,2005-12-26,57.89,30.12,7.50,2.35,0.48,42.11
20051213,Combine,1,2005-12-13,2005-12-19,54.95,26.78,5.94,2.12,0.00,45.05
20051206,Combine,1,2005-12-06,2005-12-12,53.99,26.26,5.21,2.05,0.00,46.01
20051129,Combine,1,2005-11-29,2005-12-05,54.88,23.18,6.59,1.69,0.00,45.12
20051122,Combine,1,2005-11-22,2005-11-28,57.67,26.21,6.75,1.70,0.00,42.33
20051115,Combine,1,2005-11-15,2005-11-21,57.39,26.11,6.74,1.70,0.00,42.61
20051108,Combine,1,2005-11-08,2005-11-14,57.89,26.52,7.08,1.77,0.00,42.11
20051101,Combine,1,2005-11-01,2005-11-07,59.07,30.52,9.41,2.19,0.00,40.93
